,open,close,high,low,volume,money,mov_percent,movement,EMA-5,ROC-5,RSI,MI
2013-10-29,1082.51,1063.65,1091.84,1036.49,12218130206.0,126670739689.0,0.43147053275268055,0,0.4802181822578384,0.4271139069539273,0.2819582632076374,-79.19999999999982
2013-10-30,1061.32,1080.51,1080.55,1059.89,9111883987.0,97435034032.0,0.64394393446657,1,0.5850123308664107,0.5153199935535188,0.35857440149562825,-32.63000000000011
2013-10-31,1078.02,1065.7,1078.04,1064.51,9177552943.0,94860073965.0,0.4673425240226827,0,0.5392213104909221,0.49690786121853614,0.3107951059308147,-47.649999999999864
2013-11-01,1062.02,1061.34,1066.5,1050.06,7365512584.0,79100019889.0,0.5319041353055454,0,0.5468571936506056,0.5304449944350964,0.29724797673497216,-60.0
2013-11-04,1062.72,1066.06,1071.9,1062.09,6546107524.0,72035963463.0,0.5545446458820064,1,0.5857683801439543,0.5459323221079695,0.320075421635062,-84.13000000000011
2013-11-05,1062.33,1079.92,1079.92,1053.85,7995132173.0,86125009943.0,0.6348276050877385,1,0.6460900313163873,0.6229533300057383,0.38433068351674693,-56.58999999999992
2013-11-06,1076.95,1068.62,1085.88,1068.62,9134082708.0,98840120574.0,0.489446729417371,0,0.5924001841357135,0.558087525135739,0.34294074135092945,-43.41000000000008
2013-11-07,1065.15,1055.39,1067.72,1052.08,7342920377.0,79108985352.0,0.4808994808616581,0,0.5493846880100224,0.5613669424985831,0.29817302664065115,-49.88999999999987
2013-11-08,1050.07,1041.38,1053.81,1037.94,6963916407.0,73971439661.0,0.48621009916252805,0,0.5173302025451568,0.5388442856649448,0.25506467930754184,-44.069999999999936
2013-11-11,1039.98,1048.82,1052.77,1033.56,5892626134.0,64991113606.0,0.5866055182343218,1,0.5763496020320824,0.5453423890847376,0.2928535554775472,-34.5
2013-11-12,1049.13,1058.49,1059.0,1046.12,6778575593.0,75896235304.0,0.5891280875870513,1,0.624660920729457,0.5362850945774699,0.3403428740813049,-5.160000000000082
2013-11-13,1055.39,1039.73,1055.39,1039.64,6954049747.0,75364559112.0,0.4469367031923511,0,0.5492180837037468,0.5185501363668481,0.2781110141763745,-40.77999999999997
2013-11-14,1038.56,1055.2,1055.21,1031.33,7378389269.0,85017155403.0,0.6316213362578149,1,0.6286566138911225,0.5847832574885897,0.3507710874000075,-10.5
2013-11-15,1055.71,1074.7,1084.05,1055.71,10027863434.0,115597253633.0,0.6433852006854682,1,0.6970519652526701,0.664140244641284,0.4308435101347029,13.360000000000127
2013-11-18,1080.24,1098.15,1098.15,1079.36,11116052990.0,125269805278.0,0.6349575029370474,1,0.7566463861175837,0.7012285584402742,0.5119274303567335,32.090000000000146
2013-11-19,1099.0,1100.06,1103.43,1094.12,10227731105.0,115091613550.0,0.5415081359168084,1,0.7142323922752694,0.6820875949150379,0.5180978652235252,20.139999999999873
2013-11-20,1103.42,1107.15,1107.16,1096.31,9830347113.0,106799746116.0,0.5559660960736043,1,0.7056257505438639,0.7451539173618869,0.5415021238361927,38.5300000000002
2013-11-21,1102.99,1102.05,1104.44,1093.22,10840819863.0,118915885489.0,0.5306357743161539,0,0.6550512131677835,0.69473063627288,0.5180396412907896,46.659999999999854
2013-11-22,1102.9,1098.66,1105.92,1095.88,9838907240.0,104700182276.0,0.5127289531470047,0,0.6280372721764329,0.6402132809974294,0.5021111652051384,57.27999999999997
2013-11-25,1094.95,1098.07,1106.49,1092.36,9038680516.0,101476383357.0,0.5527885822452101,1,0.6203569471603978,0.5850475957989137,0.499201730769106,49.25
2013-11-26,1096.61,1100.62,1103.95,1093.45,8536543737.0,100891367966.0,0.5576197721124181,1,0.6267040447150019,0.5864827900170504,0.5100469523740965,42.12999999999988
2013-11-27,1099.71,1116.1,1116.15,1099.13,9680689349.0,118504278848.0,0.624929095106269,1,0.6780249588913447,0.6051647008208663,0.5721854475329077,76.36999999999989
2013-11-28,1117.85,1127.13,1133.46,1117.79,11247165860.0,129628623831.0,0.585417509873748,1,0.695572349728806,0.6413551815976456,0.6115202923462341,71.93000000000006
2013-11-29,1127.17,1137.32,1138.37,1127.15,10357542061.0,129873098118.0,0.5896258509018293,1,0.7038246878762661,0.6720135737602492,0.6451384552973881,62.61999999999989
2013-12-02,1108.13,1080.46,1118.8,1076.22,13532379346.0,152348763313.0,0.38630209975155305,0,0.4695522250041231,0.5456740343955465,0.3876950449229003,-17.690000000000055
2013-12-03,1069.8,1098.97,1100.95,1067.66,9539654337.0,111394181545.0,0.6989150333839662,1,0.5826209814570129,0.5815298444391888,0.4538960398513251,-1.0899999999999181
2013-12-04,1097.0,1110.2,1120.6,1095.59,11681561326.0,132774997680.0,0.6077468147534933,1,0.6328787428090102,0.5721895504750112,0.49079733324953645,3.0499999999999545
2013-12-05,1108.94,1103.79,1112.64,1101.45,10203359994.0,115349600768.0,0.5079433319022537,0,0.6025517112214713,0.5341556628884495,0.4662542606929886,1.740000000000009
2013-12-06,1101.55,1101.51,1106.23,1097.28,8566843422.0,95213057647.0,0.5355186571170528,0,0.5972812710125367,0.5075713944124755,0.4572949606362733,2.849999999999909
2013-12-09,1104.32,1112.98,1112.98,1104.32,8240405610.0,96428005271.0,0.5826662945756949,1,0.6435631262062207,0.6594598401398849,0.4989748575806382,14.910000000000082
2013-12-10,1114.06,1112.61,1116.4,1105.89,9242117006.0,101603906164.0,0.527946821297363,0,0.6314828512129483,0.615838527502237,0.4973286366147095,11.990000000000009
2013-12-11,1108.75,1102.63,1109.08,1095.01,8552575935.0,94044993506.0,0.5027029422161682,0,0.5888027377011891,0.5684103146023141,0.4525874202712933,-13.4699999999998
2013-12-12,1100.54,1110.37,1115.76,1100.39,7703318277.0,91556741167.0,0.5891897336206025,1,0.6243124012404988,0.5999297990371365,0.48406359088663264,-16.76000000000022
2013-12-13,1104.16,1114.7,1117.49,1101.32,7737900482.0,90822131376.0,0.5928626787253259,1,0.6356650939042963,0.6147603667227869,0.5015690283945072,-22.61999999999989
2013-12-16,1115.49,1100.6,1116.03,1098.19,8640645035.0,100720505868.0,0.45585200490481204,0,0.5767798975554037,0.5577934692091986,0.4350056877652503,20.139999999999873
2013-12-17,1099.8,1093.14,1101.8,1088.74,7065681481.0,82568631134.0,0.4994957264480599,0,0.5613326570269392,0.5420678422783501,0.402285540354553,-5.829999999999927
2013-12-18,1093.47,1092.46,1097.75,1087.82,6206236301.0,73273303822.0,0.5302082623601171,0,0.5754485770893988,0.5624792369206655,0.3992484673274789,-17.74000000000001
2013-12-19,1094.14,1085.18,1099.26,1084.85,6518187692.0,76682715507.0,0.4867281133089602,0,0.5609001862828611,0.5292755903477321,0.3662546782323597,-18.6099999999999
2013-12-20,1085.52,1070.91,1088.77,1067.41,6877876407.0,78438382348.0,0.45519015443499355,0,0.5254720038325904,0.4883393532231978,0.30695803155443624,-30.59999999999991
2013-12-23,1070.82,1070.14,1073.57,1053.88,6073866107.0,71368215683.0,0.5319356253312139,0,0.5509005730741995,0.5169693471418333,0.3038778538516347,-42.83999999999992
2013-12-24,1071.46,1079.87,1087.54,1070.14,6346827958.0,77224815815.0,0.5827092229659333,1,0.6068957232766329,0.5552875433926792,0.36160784021368964,-32.74000000000001
2013-12-25,1080.68,1096.97,1096.97,1077.96,6981166062.0,86565320468.0,0.62594594690615,1,0.6717216727155487,0.595409046957377,0.45048598521914773,-5.660000000000082
2013-12-26,1096.11,1077.66,1097.03,1077.34,7645547488.0,94023452633.0,0.4350027241978401,0,0.5803345093134947,0.5681362188256691,0.36359999987393676,-32.70999999999981
2013-12-27,1076.46,1096.72,1099.88,1076.46,7790829651.0,93497776615.0,0.6483706541282585,1,0.661046239497733,0.6446684854812736,0.4513160819803922,-17.980000000000018
2013-12-30,1100.43,1100.26,1103.81,1096.13,7938750896.0,95693360703.0,0.5348114487732732,0,0.6574134005176739,0.6546444589542302,0.4663774167188691,-0.33999999999991815
2013-12-31,1096.22,1103.81,1103.81,1091.02,7457649314.0,90098429078.0,0.5771716679525679,1,0.6549976776135527,0.6399043507974632,0.4818648019104864,10.669999999999845
2014-01-02,1101.92,1114.84,1114.84,1100.17,7629961970.0,95883619319.0,0.6059046085321673,1,0.6806535757890583,0.6254047270898662,0.528520137672029,22.37999999999988
2014-01-03,1112.39,1112.38,1115.85,1106.78,8843812387.0,110430329747.0,0.5356821715358012,0,0.6484120975476175,0.6646876445377956,0.5149400745275062,27.200000000000045
2014-01-06,1110.08,1083.73,1110.08,1082.98,8987302569.0,105416517159.0,0.3936808343182392,0,0.5323815293371559,0.5560149478048804,0.37864253092882205,12.819999999999936
2014-01-07,1077.87,1090.39,1090.4,1075.79,7060317556.0,84745135398.0,0.6052493724735528,1,0.5826604696863593,0.5631027156320668,0.41012131264932294,20.25
2014-01-08,1092.27,1099.87,1105.61,1091.99,8595623797.0,110804128618.0,0.5773763026866877,1,0.6268368707585734,0.5764237843740377,0.4533088222996611,20.0
2014-01-09,1097.26,1083.9,1107.35,1083.75,8863053195.0,112320516832.0,0.462869537506095,0,0.5634859565574448,0.5167793201966053,0.3835319090922076,-13.069999999999936
2014-01-10,1080.24,1066.1,1082.88,1063.0,7445042174.0,85941474763.0,0.4574002658538732,0,0.5142035089341853,0.4826165223698152,0.31672393715838343,-11.560000000000173
2014-01-13,1065.91,1063.93,1074.78,1057.42,6770140343.0,79228506896.0,0.5246192866509815,0,0.5380980438432336,0.5401666898798284,0.30903249619389506,-32.789999999999964
2014-01-14,1063.99,1085.05,1085.05,1062.56,7692073453.0,87950514454.0,0.6541904311732751,1,0.6406902443893663,0.5731487942197327,0.4106997086574541,-15.210000000000036
2014-01-15,1084.44,1093.18,1093.18,1083.49,7759996376.0,95854547891.0,0.5839681073554294,1,0.6610300318060691,0.5702256733858179,0.44548003164186745,-10.629999999999882
2014-01-16,1093.71,1091.95,1099.17,1089.04,7883240181.0,98027306612.0,0.5261056423390916,0,0.6398479697425542,0.6035444782448551,0.43995816230761575,-22.889999999999873
2014-01-17,1089.17,1081.3,1090.75,1080.58,6944369253.0,86394248978.0,0.492493583276024,0,0.5911593846479603,0.6203912711533555,0.39255355211025134,-31.080000000000155
2014-01-20,1079.19,1071.69,1084.19,1065.6,6821589600.0,86220446105.0,0.494145488764958,0,0.562489343879526,0.6032160323424405,0.3525716130391602,-12.039999999999964
2014-01-21,1070.93,1088.17,1088.17,1070.93,7393790032.0,95236749895.0,0.6320760002072427,1,0.6396981051753292,0.5923190848378912,0.43167377036889243,-2.2200000000000273
2014-01-22,1089.18,1113.78,1113.78,1089.18,10320237891.0,128816539694.0,0.6709015305379598,1,0.7248352379258001,0.6317032107876228,0.5318578815226351,13.910000000000082
2014-01-23,1114.16,1122.73,1127.06,1112.89,10046016493.0,133394309772.0,0.5817683959143194,1,0.7190948095857947,0.654748671062702,0.5620901836502495,38.82999999999993
2014-01-24,1120.47,1137.46,1140.56,1119.1,10879499748.0,142251295792.0,0.6264811877876255,1,0.7360046562234709,0.7133226760552964,0.6083290961548911,71.36000000000013
2014-01-27,1132.17,1131.03,1141.41,1125.0,10939892675.0,135480265505.0,0.5297100442624177,0,0.6705762414976246,0.7217896329094972,0.5754869899556527,67.09999999999991
2014-01-28,1131.89,1127.51,1137.23,1117.71,8504835329.0,109440418518.0,0.5125780004651533,0,0.6381218802013391,0.6743914177191184,0.557315090774661,42.460000000000036
2014-01-29,1128.87,1137.09,1137.95,1128.05,8357754190.0,111089937365.0,0.5793130865028252,1,0.6633460825560764,0.6368445965642374,0.5906579587866878,43.909999999999854
2014-01-30,1135.94,1128.92,1136.77,1125.93,7182121363.0,98348046405.0,0.498752103444715,0,0.6169298176543381,0.5988250473033604,0.546474287487794,36.97000000000003
2014-02-07,1122.43,1147.44,1147.44,1119.34,8462015913.0,112308748512.0,0.6690835156411528,1,0.6807978357003003,0.6068667606445441,0.6101496545658671,66.1400000000001
2014-02-10,1151.44,1178.24,1178.65,1151.44,13454842144.0,174775314511.0,0.6750272990789958,1,0.7660349551637545,0.6881739944613084,0.6933575348006494,106.54999999999995
2014-02-11,1179.08,1177.33,1184.34,1164.02,13920043130.0,181288869172.0,0.5268536717237567,0,0.7100468399145263,0.6942045535761847,0.6883336102421419,89.15999999999985
2014-02-12,1177.42,1189.74,1189.74,1172.0,12859906429.0,167146603799.0,0.5983555141311934,1,0.7195132883802391,0.6994246639313367,0.7182836971727254,75.96000000000004
2014-02-13,1188.71,1169.62,1191.47,1169.55,13521618338.0,175569237324.0,0.43962773327907045,0,0.6140170436321534,0.6741440849834466,0.6099388254980445,46.88999999999987
2014-02-14,1168.72,1189.06,1189.08,1167.17,11158264682.0,146189088087.0,0.6398887996988448,1,0.6796886738372222,0.6746864156330228,0.6613188695535847,51.59999999999991
2014-02-17,1194.09,1212.23,1212.23,1193.6,13887726771.0,181551431438.0,0.6266499818728261,1,0.7355267827678477,0.6563764755892467,0.7130894729572177,81.20000000000005
2014-02-18,1212.8,1207.31,1212.8,1202.44,14172662593.0,186097964069.0,0.5086456741341497,0,0.6767735199697122,0.6480310913594292,0.687951586007325,79.79999999999995
2014-02-19,1206.52,1208.91,1214.02,1198.19,13980807449.0,174204741108.0,0.5475907634447462,1,0.6601397905777168,0.6249667969936209,0.6917001309303504,71.82000000000016
2014-02-20,1209.35,1190.02,1211.57,1186.29,13713313971.0,164586144004.0,0.4400803607181396,0,0.5807907792631812,0.628244062736043,0.5948373286082895,61.09999999999991
2014-02-21,1187.57,1185.56,1193.98,1175.48,10581380868.0,131117008319.0,0.525606950218985,0,0.5760617136358609,0.5779675970325152,0.5733982966723294,38.11999999999989
2014-02-24,1180.8,1184.86,1184.86,1164.63,11734461993.0,147012169902.0,0.5563128866260668,1,0.5854579732639302,0.5295417281039917,0.5698853228305926,6.619999999999891
2014-02-25,1186.36,1137.86,1194.14,1131.57,15387865880.0,202743548453.0,0.29107998647014377,0,0.43612665970061915,0.44335218868569104,0.3782232076701457,-39.47000000000003
2014-02-26,1129.93,1143.53,1143.53,1113.64,11539352838.0,140581633895.0,0.6077667256625563,1,0.5121920968004052,0.4518433066558297,0.3999216897960739,-46.210000000000036
2014-02-27,1146.26,1123.18,1160.04,1122.14,12422098489.0,158641497279.0,0.4152370194310253,0,0.4747496570035255,0.4467001350299267,0.33437377857597184,-46.43999999999983
2014-02-28,1120.51,1139.29,1139.36,1110.91,10512785671.0,132267502038.0,0.6360381685186558,1,0.5753323934856931,0.4889710870921517,0.3966763758640106,-49.76999999999998
2014-03-03,1139.0,1158.83,1158.86,1137.32,10756033716.0,134485017249.0,0.6399268224502899,1,0.6555046345244028,0.531044673794901,0.46408224261961306,-53.40000000000009
2014-03-04,1154.93,1155.44,1157.57,1142.56,10975667556.0,138274986189.0,0.5383786537062516,1,0.6289437153235491,0.6233323329137291,0.45184272193220876,-51.86999999999989
2014-03-05,1157.41,1152.58,1160.9,1150.53,10128511916.0,126468856801.0,0.5107618328825085,0,0.6131839290109553,0.6047460935571369,0.44109518885379795,-56.330000000000155
2014-03-06,1150.32,1154.72,1157.35,1134.54,10183623720.0,127062500739.0,0.5586269620015168,1,0.6200524347759164,0.6544844781190468,0.44932934593999774,-35.299999999999955
2014-03-07,1154.08,1151.12,1161.09,1146.0,9898627594.0,124985859142.0,0.5203867474610337,0,0.6047106869788588,0.6108368874544182,0.43424357011443726,-34.440000000000055
2014-03-10,1141.72,1111.12,1141.72,1109.68,10332029284.0,122214343427.0,0.3753403828469039,0,0.46813730866027736,0.48368605389798136,0.2951934085147463,-73.74000000000001
2014-03-11,1107.45,1111.32,1119.45,1100.29,8578195354.0,103088796993.0,0.5566490233899276,1,0.5154729395059812,0.4910511530369696,0.29609928618234405,-26.539999999999964
2014-03-12,1108.34,1109.72,1119.67,1093.16,9137099262.0,105510451144.0,0.5431873498796969,1,0.5413008004698819,0.4935136655725703,0.2910624565628597,-33.809999999999945
2014-03-13,1109.79,1126.02,1126.02,1109.79,8067030352.0,93592280983.0,0.6232561725614145,1,0.6224873435491637,0.5239276350969218,0.36807588756544973,2.839999999999918
2014-03-14,1121.69,1121.67,1128.88,1113.9,7844534934.0,89628417071.0,0.5356292647201999,0,0.6033387665218889,0.5221290107306551,0.3521717078060913,-17.61999999999989
2014-03-17,1123.22,1144.95,1144.95,1122.91,8398936656.0,101128329834.0,0.6515138250563286,1,0.6889612156797904,0.6603192726465046,0.45138075602041106,-13.879999999999882
2014-03-18,1145.79,1148.72,1156.39,1144.96,9236401357.0,116905860096.0,0.5510395558740172,1,0.6761504215204788,0.6682286144167634,0.4660121580388523,-6.720000000000027
2014-03-19,1145.81,1143.06,1145.81,1132.27,9645402679.0,111358328006.0,0.5213727877468988,0,0.6344507960735222,0.6593249884930302,0.44143683059082994,-9.519999999999982
2014-03-20,1140.56,1112.6,1147.0,1112.6,10366845685.0,118522540856.0,0.3890293780406875,0,0.5197764846825792,0.5558332418581093,0.3276609175198024,-42.12000000000012
2014-03-21,1106.1,1132.66,1134.14,1096.57,10719882042.0,115982067319.0,0.6794384552295833,1,0.6208881797130652,0.6093921820026756,0.41033111934470723,-18.45999999999981
2014-03-24,1131.64,1133.65,1137.04,1125.8,11018084823.0,114362971537.0,0.5463656058105215,1,0.6212567029508194,0.5608859221751593,0.4142257969580353,22.5300000000002
2014-03-25,1130.23,1131.33,1136.75,1124.92,10637847646.0,105263699553.0,0.5415604410017508,1,0.6098013001695889,0.5478903845354226,0.40515675061333933,20.00999999999999
2014-03-26,1132.79,1137.2,1139.16,1132.54,8733294926.0,96116846165.0,0.5590340316770779,1,0.6311166545304876,0.5725833621748952,0.4307629201441937,27.480000000000018
2014-03-27,1135.56,1114.61,1135.56,1114.61,9741982061.0,105541348834.0,0.4253269541703511,0,0.5448414324331946,0.5896829036590503,0.34319147214211354,-11.410000000000082
2014-03-28,1111.66,1090.2,1114.08,1087.44,10200208378.0,108500197871.0,0.4202076823961989,0,0.48019402610220896,0.49277169569621737,0.26688131939280957,-31.470000000000027
2014-03-31,1090.15,1085.68,1094.93,1079.19,7030510341.0,76232692845.0,0.5111972528153724,0,0.5067785185630073,0.4808650282227113,0.2540649009158399,-59.26999999999998
2014-04-01,1084.4,1103.66,1103.74,1084.11,6529770507.0,73329401841.0,0.6420271858700121,1,0.6061488102259583,0.5249057141190088,0.33848329357024987,-45.059999999999945
2014-04-02,1104.41,1101.57,1107.67,1098.21,8036767107.0,85766728142.0,0.5203466795559636,0,0.6003642577056586,0.5079535806660986,0.3314876363033442,-41.49000000000001
2014-04-03,1102.2,1102.06,1110.41,1097.49,7946631460.0,85296025848.0,0.5349758223271615,0,0.6058464212041854,0.5574574230259282,0.33387085424701635,-10.539999999999964
2014-04-04,1099.53,1115.21,1115.21,1097.07,7020670298.0,78009989347.0,0.6210792984412717,1,0.6554132998404246,0.6418069079666364,0.39681428015258313,-17.450000000000045
2014-04-08,1109.79,1125.88,1125.88,1107.67,8553091102.0,94079254283.0,0.6225012231901653,1,0.6792192065323216,0.6765495764388872,0.4438153550980404,-7.769999999999982
2014-04-09,1127.14,1136.05,1136.05,1127.14,8534554176.0,100634483968.0,0.5830435187015349,1,0.6929306101893685,0.6576088899695123,0.4858601062839495,4.720000000000027
2014-04-10,1137.62,1141.05,1145.45,1135.49,10549493554.0,120571464499.0,0.5537797495136559,1,0.6832642580042315,0.673620234562953,0.5059787218177426,3.849999999999909
2014-04-11,1136.59,1136.18,1138.93,1129.78,8763560381.0,99250818041.0,0.5335771793199823,0,0.641784996304794,0.6615856026997359,0.48140740211410094,21.570000000000164
2014-04-14,1135.82,1142.76,1142.86,1135.52,8098428240.0,91815300670.0,0.5723022317257966,1,0.6549219397218754,0.6461553649818041,0.5098956713305877,52.559999999999945
2014-04-15,1141.75,1133.93,1141.75,1132.04,8904858271.0,97031759086.0,0.49474706398303814,0,0.6092148865127066,0.6028614956140461,0.4635199938803445,48.25
2014-04-16,1131.04,1132.97,1135.54,1127.1,7460087162.0,82745181400.0,0.5459479501784908,1,0.6065924092266668,0.578540658930254,0.4584718293232708,29.309999999999945
2014-04-17,1134.43,1134.22,1138.75,1133.43,7261808241.0,82831740109.0,0.534628142825289,0,0.6126376281477869,0.5704644694872409,0.464926319217549,32.65000000000009
2014-04-18,1131.56,1137.52,1137.87,1128.23,6589140485.0,76080697635.0,0.5672569185598983,1,0.6238995015469848,0.5881360443431138,0.48257621617470303,35.460000000000036
2014-04-21,1130.87,1122.24,1141.19,1121.59,7990084741.0,92185672738.0,0.49006621229277736,0,0.5659181606493077,0.5409403976391179,0.3956179302389057,7.029999999999973
2014-04-22,1120.46,1113.52,1124.72,1097.76,8038115587.0,91439031247.0,0.4986684349032241,0,0.5501543260814412,0.5408347863215175,0.3520776719894798,-12.360000000000127
2014-04-23,1112.17,1111.83,1119.45,1107.27,6356084440.0,73060440836.0,0.5339064454860581,0,0.5643855811764469,0.5392080496768578,0.34375362093610096,-24.220000000000027
2014-04-24,1110.47,1103.82,1112.69,1100.62,6729228397.0,76614708898.0,0.49989783436581087,0,0.5513781238701798,0.5191230841635466,0.3047688456303713,-37.23000000000002
2014-04-25,1102.58,1082.26,1103.64,1082.12,7741578055.0,80866980936.0,0.4254439246625434,0,0.4938776862415818,0.46541411299803315,0.21707933344853406,-53.92000000000007
2014-04-28,1078.03,1051.37,1078.03,1050.72,8004809442.0,82063346440.0,0.38773658994077564,0,0.4204039464933339,0.42947680237588237,0.1273686074463136,-91.3900000000001
2014-04-29,1048.89,1064.55,1064.55,1048.89,5929220100.0,64471723336.0,0.6250855291971957,1,0.5305624009207071,0.47676348510712496,0.21001260821594434,-69.38000000000011
2014-04-30,1063.92,1072.61,1073.09,1062.76,5454638565.0,60085603094.0,0.5846171190947742,1,0.5870495889957339,0.49822674444672427,0.25710253835085517,-60.36000000000013
2014-05-05,1070.39,1082.65,1082.65,1066.32,5749214133.0,64510116159.0,0.6042814827076746,1,0.6324554457817787,0.5379257297629422,0.31288557416043694,-51.569999999999936
2014-05-06,1081.51,1090.15,1095.88,1080.77,6848659758.0,79455342925.0,0.5835454264759588,1,0.6532530444164777,0.6032076147188354,0.35261382593358426,-47.36999999999989
2014-05-07,1087.01,1073.23,1087.01,1072.8,6546970681.0,74019385359.0,0.4598701292891988,0,0.5767274908350148,0.636507176616443,0.2891412765655832,-49.00999999999999
2014-05-08,1070.16,1071.32,1086.04,1068.13,6486049968.0,69667763155.0,0.5422229103534365,1,0.5811749617066284,0.6009119338478884,0.2823688328321212,-42.200000000000045
2014-05-09,1070.6,1062.44,1071.43,1054.11,6367869143.0,68704579797.0,0.49012245770980445,0,0.5582465357727603,0.56184256945139,0.25099243129153614,-49.38999999999987
2014-05-12,1068.38,1086.44,1086.47,1064.89,8551835427.0,85238252343.0,0.6368991791326931,1,0.6653914391857219,0.5938611040407832,0.37963925911980667,-17.37999999999988
2014-05-13,1085.94,1085.23,1090.78,1081.62,7600745230.0,78057383654.0,0.5318232112848513,0,0.6427735566649125,0.5740963365720213,0.3746726630781243,2.9700000000000273
2014-05-14,1084.55,1086.68,1089.29,1082.29,6491064563.0,67537532869.0,0.5474892921688783,1,0.6376682392895899,0.6161360681245286,0.38221374365999017,35.31000000000017
2014-05-15,1084.92,1067.45,1085.97,1066.56,6689150177.0,75370718864.0,0.439369536325418,0,0.5578176068686219,0.5763179509198425,0.30315678301820737,2.900000000000091
2014-05-16,1065.39,1064.11,1067.6,1052.63,5895357315.0,66226782677.0,0.5285459197506134,0,0.5631490086935331,0.5891039906152644,0.29061228469222133,-8.5
2014-05-19,1061.75,1058.71,1061.75,1050.71,5354764700.0,58294452897.0,0.5186010570763071,0,0.5590027492207216,0.5222771153379511,0.27014440630503633,-23.940000000000055
2014-05-20,1063.79,1063.29,1073.42,1060.5,5744280317.0,68126879094.0,0.5329231325837317,0,0.5935009257442565,0.535365520252946,0.2989988415218464,-26.860000000000127
2014-05-21,1060.48,1073.28,1073.28,1052.76,5560759944.0,63008072606.0,0.6079693752898228,1,0.6369516595431017,0.5548145112088211,0.3593970068684006,0.049999999999954525
2014-05-22,1073.82,1073.99,1086.42,1073.63,7146598748.0,81451262872.0,0.536683402414508,1,0.6310903258774954,0.6003379084945472,0.36364185042656916,2.6700000000000728
2014-05-23,1073.5,1086.29,1086.29,1071.59,6372594046.0,74842299729.0,0.6070375408166953,1,0.6704991129825049,0.6366349098898396,0.4346733432954294,23.84999999999991
2014-05-26,1090.63,1099.25,1099.25,1090.63,7379377928.0,92688391266.0,0.5830358925453315,1,0.6988296795492033,0.6796680108679218,0.5001231557460724,12.809999999999945
2014-05-27,1098.44,1095.05,1100.69,1093.47,6754863485.0,81591075549.0,0.517266520656421,0,0.6537966876307313,0.6588957006078844,0.4758004757690598,9.819999999999936
2014-05-28,1094.93,1110.23,1110.35,1093.5,8499260083.0,100457424593.0,0.619360882674264,1,0.6954379892803623,0.6701363355473252,0.5469834909479402,23.549999999999955
2014-05-29,1110.55,1096.98,1112.92,1096.86,8212364455.0,98869574827.0,0.46260988418095556,0,0.6186710211441413,0.6380220984154142,0.4714370042493441,29.529999999999973
2014-05-30,1096.55,1100.51,1103.86,1090.31,7321310596.0,85806521389.0,0.5573480892421045,1,0.6291658766185277,0.6175126909792495,0.4883928857123191,36.40000000000009
2014-06-03,1100.96,1099.54,1106.15,1099.41,6820783271.0,79709090291.0,0.5280172128409304,0,0.6197252162765826,0.5858779281604364,0.482676506483106,40.82999999999993
2014-06-04,1098.23,1090.68,1098.23,1081.78,6823008332.0,78832403470.0,0.494594079580881,0,0.5847057141091399,0.5753848874926095,0.43099188209090844,27.3900000000001
2014-06-05,1089.43,1105.2,1105.2,1088.47,6804232984.0,81682996291.0,0.6223649028361133,1,0.6466102272390456,0.5740532931302214,0.5065172104201997,31.920000000000073
2014-06-06,1105.58,1102.31,1107.83,1096.37,7167931528.0,85931474139.0,0.5180353626962908,0,0.6243192748928302,0.5972106986277577,0.4890501053125247,28.319999999999936
2014-06-09,1100.23,1095.71,1105.61,1095.15,6633151240.0,78054267266.0,0.5111501021234541,0,0.5960378995544688,0.5744700515390083,0.44945735240559426,9.420000000000073
2014-06-10,1096.3,1110.97,1110.97,1092.24,7575258188.0,92304047965.0,0.615817304445695,1,0.6567432313888133,0.6108654876060148,0.5274475604232043,11.720000000000027
2014-06-11,1109.29,1116.28,1117.15,1107.85,7967035106.0,96908478284.0,0.5734465040000878,1,0.6608117836262961,0.6431161658886024,0.5519929268945015,21.230000000000018
2014-06-12,1114.02,1113.8,1117.65,1110.19,8018764725.0,94655134807.0,0.5345541260771511,0,0.6352819777131006,0.6044188263665008,0.5353702452993553,3.5699999999999363
2014-06-13,1112.51,1127.23,1128.32,1112.03,9307630678.0,110763941196.0,0.6149194324764518,1,0.6757456940015591,0.6409839544456375,0.5970949017878417,30.25
2014-06-16,1128.13,1134.7,1135.58,1128.13,9416651361.0,114230269090.0,0.5705887019380811,1,0.6808928950784149,0.6729900285472911,0.6278970403600939,34.190000000000055
2014-06-17,1133.38,1123.47,1133.38,1123.06,8947725512.0,105265700681.0,0.48340862434936027,0,0.6174551381889396,0.61297709929767,0.5497985508983564,23.930000000000064
2014-06-18,1123.52,1116.0,1125.05,1115.54,8672939316.0,96449116991.0,0.4956799654999966,0,0.5888472710588724,0.584608628673493,0.5021340355022912,25.319999999999936
2014-06-19,1115.12,1086.27,1117.56,1080.35,9076814268.0,99384448517.0,0.38090607815656,0,0.4902167186988761,0.5242663269185323,0.35059038777258356,-18.930000000000064
2014-06-20,1085.69,1096.44,1096.67,1084.37,6672327140.0,71699805803.0,0.5949920924584304,1,0.5665039143488594,0.5178598635055722,0.4035154412902253,-5.869999999999891
2014-06-23,1098.45,1108.18,1111.47,1098.45,7271620199.0,84897730956.0,0.5887466225148973,1,0.623897221260367,0.5275844598664569,0.459606321086962,12.470000000000027
